Rfx5,Q9JL61,53970,transcription factor and target gene,Yes,318
Rela,Q04207,19697,transcription factor and target gene,Yes,14319
Creb1,Q01147,12912,transcription factor and target gene,Yes,15312
Mybl1,P51960,17864,transcription factor,Yes,4978
Hif1a,Q61221,15251,transcription factor and target gene,Yes,4568
Jun,P05627,16476,transcription factor and target gene,Yes,16524
Ppara,P23204,19013,transcription factor and target gene,Yes,14176
Eomes,O54839,13813,transcription factor and target gene,Yes,583
Nfkb1,P25799,18033,transcription factor and target gene,Yes,1912
Nfe2l2,Q60795,18024,transcription factor and target gene,Yes,11022
Klf10,O89091,21847,transcription factor and target gene,Yes,360
Pou4f1,P17208,18996,transcription factor and target gene,Yes,216
Pparg,P37238,19016,transcription factor and target gene,Yes,18082
Rel,P15307,-,transcription factor and target gene,Yes,540
Hoxb8,P09632,15416,transcription factor and target gene,Yes,89
Bmi1,P25916,12151,transcription factor and target gene,Yes,1865
Tp73,Q9JJP2,22062,transcription factor and target gene,Yes,172
Bcl6,P41183,12053,transcription factor and target gene,Yes,5840
Tcf4,Q60722,21413,transcription factor and target gene,Yes,500
Yy1,Q00899,22632,transcription factor and target gene,Yes,13184
Sp1,O89090,20683,transcription factor and target gene,Yes,12029
Cebpb,P28033,12608,transcription factor and target gene,Yes,17923
Tfap2a,P34056,21418,transcription factor and target gene,Yes,6725
Mdm4,O35618,17248,transcription factor and target gene,Yes,363
Stat3,P42227,20848,transcription factor and target gene,Yes,16618
Hoxa1,P09022,-,transcription factor,Yes,1
Hes7,Q8BKT2,84653,transcription factor and target gene,Yes,85
Gata3,P23772,14462,transcription factor and target gene,Yes,12975
Egr1,P08046,13653,transcription factor and target gene,Yes,3079
Tp53,P02340,22059,transcription factor and target gene,Yes,12701
Hoxc8,P09025,15426,transcription factor and target gene,Yes,177
Ar,P19091,11835,transcription factor and target gene,Yes,10277
Cebpa,P53566,12606,transcription factor and target gene,Yes,18231
Pax2,P32114,18504,transcription factor and target gene,Yes,25
Smad3,Q8BUN5,17127,transcription factor and target gene,Yes,13877
Tbx21,Q9JKD8,57765,transcription factor and target gene,Yes,12038
Apbb1,Q9QXJ1,11785,transcription factor and target gene,Yes,290
Hdac1,O09106,433759,transcription factor and target gene,Yes,11449
Hnf1a,P22361,21405,transcription factor and target gene,Yes,13878
Nfia,Q02780,18027,transcription factor and target gene,Yes,10252
Elf3,Q3UPW2,13710,transcription factor and target gene,Yes,270
Per1,O35973,18626,transcription factor and target gene,Yes,402
Sp7,Q8VI67,170574,transcription factor and target gene,Yes,7620
Nfkb2,Q9WTK5,18034,transcription factor and target gene,Yes,371
Nr3c1,P06537,-,transcription factor and target gene,Yes,18026
Usf2,Q64705,22282,transcription factor and target gene,Yes,12407
Ctnnb1,Q02248,12387,transcription factor and target gene,Yes,577
Ppard,P35396,19015,transcription factor and target gene,Yes,712
Stat1,P42225,-,transcription factor and target gene,Yes,16006
Dand5,Q76LW6,23863,transcription factor and target gene,Yes,413
Sp3,O70494,20687,transcription factor and target gene,Yes,514
Nkx2-1,P50220,21869,transcription factor and target gene,Yes,6211
Vsx2,Q61412,12677,transcription factor and target gene,Yes,1179
Ep300,B2RWS6,328572,transcription factor and target gene,Yes,16621
Tgfb1i1,Q62219,21804,transcription factor and target gene,Yes,191
Atf1,P81269,11908,transcription factor and target gene,Yes,405
Rara,P11416,19401,transcription factor and target gene,Yes,14297
Nfic,P70255,18029,transcription factor and target gene,Yes,398
Dbp,Q60925,13170,transcription factor and target gene,Yes,392
Cdx2,P43241,12591,transcription factor and target gene,Yes,16128
Runx2,Q08775,12393,transcription factor and target gene,Yes,14573
Pbx1,P41778,18514,transcription factor and target gene,Yes,8760
Nr0b2,Q62227,23957,transcription factor and target gene,Yes,617
Irf3,P70671,54131,transcription factor and target gene,Yes,9601
Usf1,Q61069,22278,transcription factor and target gene,Yes,6144
Hoxa10,P31310,15395,transcription factor and target gene,Yes,190
Foxo1,Q9R1E0,56458,transcription factor and target gene,Yes,7194
Hnf1b,P27889,21410,transcription factor and target gene,Yes,3319
Hoxb4,P10284,15412,transcription factor and target gene,Yes,5828
Myc,P01108,17869,transcription factor and target gene,Yes,17239
Olig2,Q9EQW6,50913,transcription factor and target gene,Yes,11866
Stat5a,P42230,20850,transcription factor and target gene,Yes,15391
Arid3a,Q62431,13496,transcription factor and target gene,Yes,10627
Nfyc,P70353,18046,transcription factor and target gene,Yes,2514
Tcf3,P15806,21423,transcription factor and target gene,Yes,15636
Plag1,Q9QYE0,56711,transcription factor and target gene,Yes,366
Six3,Q62233,20473,transcription factor and target gene,Yes,106
Neurod1,Q60867,18012,transcription factor and target gene,Yes,6594
Gfi1,P70338,14581,transcription factor and target gene,Yes,14494
Foxm1,O08696,-,transcription factor and target gene,Yes,25
Srebf2,Q3U1N2,20788,transcription factor and target gene,Yes,328
Junb,P09450,16477,transcription factor and target gene,Yes,12699
Nfil3,O08750,18030,transcription factor and target gene,Yes,2106
Nr5a2,P45448,26424,transcription factor and target gene,Yes,7853
Mef2c,Q8CFN5,17260,transcription factor and target gene,Yes,14378
E2f1,Q61501,13555,transcription factor and target gene,Yes,11039
Nrl,P54846,18185,transcription factor and target gene,Yes,58
Tob1,Q61471,22057,transcription factor and target gene,Yes,373
Zfpm1,O35615,22761,transcription factor and target gene,Yes,5538
Foxa2,P35583,15376,transcription factor and target gene,Yes,13511
Pou2f2,Q00196,18987,transcription factor and target gene,Yes,298
Smad2,Q62432,17126,transcription factor and target gene,Yes,13347
Batf2,Q8R1H8,74481,transcription factor and target gene,Yes,289
Hdac3,O88895,-,transcription factor and target gene,Yes,12710
Rfxank,Q9Z205,19727,transcription factor and target gene,Yes,277
Irf1,P15314,16362,transcription factor and target gene,Yes,9291
Dlx5,P70396,13395,transcription factor and target gene,Yes,4325
Mafa,Q8CF90,378435,transcription factor and target gene,Yes,1359
Nr5a1,P33242,26423,transcription factor and target gene,Yes,1564
Etv5,Q9CXC9,104156,transcription factor and target gene,Yes,9222
Sla2,Q8R4L0,77799,transcription factor and target gene,Yes,108
Nr1h4,Q60641,20186,transcription factor and target gene,Yes,4888
Myod1,P10085,17927,transcription factor and target gene,Yes,13709
Foxc1,Q61572,17300,transcription factor and target gene,Yes,196
Smad7,O35253,17131,transcription factor and target gene,Yes,413
Nkx2-5,P42582,18091,transcription factor and target gene,Yes,4877
Rarg,P18911,19411,transcription factor and target gene,Yes,416
Gtf2i,Q9ESZ8,14886,transcription factor and target gene,Yes,417
Ttf2,Q5NC05,74044,transcription factor and target gene,Yes,241
Ewsr1,Q61545,14030,transcription factor and target gene,Yes,366
Lmx1b,O88609,16917,transcription factor and target gene,Yes,56
Etv4,P28322,18612,transcription factor and target gene,Yes,4035
Crebbp,P45481,-,transcription factor and target gene,Yes,11966
Tbx1,P70323,21380,transcription factor and target gene,Yes,13
Spi1,P17433,20375,transcription factor and target gene,Yes,19322
Nfkbiz,Q9EST8,80859,transcription factor and target gene,Yes,401
Rarb,P22605,218772,transcription factor and target gene,Yes,6291
Srf,Q9JM73,20807,transcription factor and target gene,Yes,13030
Mlxipl,Q99MZ3,58805,transcription factor and target gene,Yes,275
Esr1,P19785,13982,transcription factor and target gene,Yes,15012
Foxo3,Q9WVH4,56484,transcription factor and target gene,Yes,7891
Pax3,P24610,18505,transcription factor and target gene,Yes,3388
Tcf7l1,Q9Z1J1,21415,transcription factor and target gene,Yes,5733
Efna2,P52801,13637,transcription factor and target gene,Yes,153
Nr2f2,P43135,11819,transcription factor and target gene,Yes,456
Hivep2,Q3UHF7,15273,transcription factor and target gene,Yes,317
Gabpa,Q00422,14390,transcription factor and target gene,Yes,6593
Elk3,P41971,13713,transcription factor and target gene,Yes,267
Lef1,P27782,16842,transcription factor and target gene,Yes,2234
Prdm16,A2A935,70673,transcription factor and target gene,Yes,6013
Notch1,Q01705,18128,transcription factor and target gene,Yes,9137
Rest,Q8VIG1,19712,transcription factor and target gene,Yes,11606
Mybl2,P48972,17865,transcription factor and target gene,Yes,335
Erg,P81270,13876,transcription factor and target gene,Yes,13340
Rbpj,P31266,19664,transcription factor and target gene,Yes,10751
Runx1,Q03347,-,transcription factor and target gene,Yes,17120
Fos,P01101,14281,transcription factor and target gene,Yes,14009
Sox17,Q61473,20671,transcription factor and target gene,Yes,11169
Ets1,P27577,23871,transcription factor and target gene,Yes,14076
Twist1,P26687,22160,transcription factor and target gene,Yes,281
Prdm1,Q60636,12142,transcription factor and target gene,Yes,13257
Nfatc1,O88942,-,transcription factor and target gene,Yes,488
Spen,Q62504,56381,transcription factor,Yes,1242
Mitf,Q08874,17342,transcription factor and target gene,Yes,4362
Nr2e3,Q9QXZ7,23958,transcription factor and target gene,Yes,89
Hand2,Q61039,15111,transcription factor and target gene,Yes,11047
Hoxb5,P09079,15413,transcription factor and target gene,Yes,6243
Nr4a1,P12813,15370,transcription factor and target gene,Yes,14656
Klf4,Q60793,16600,transcription factor and target gene,Yes,16023
Vezf1,Q5SXC4,22344,transcription factor and target gene,Yes,257
Clock,O08785,12753,transcription factor and target gene,Yes,10135
Pdx1,P52946,18609,transcription factor and target gene,Yes,434
Srebf1,Q9WTN3,20787,transcription factor and target gene,Yes,12002
Pknox1,O70477,18771,transcription factor and target gene,Yes,4210
Sirt1,Q923E4,93759,transcription factor and target gene,Yes,759
Apc,Q61315,-,transcription factor,Yes,7
Hdac11,Q91WA3,232232,transcription factor and target gene,Yes,254
Pou5f1,P20263,18999,transcription factor and target gene,Yes,17732
Dach1,Q9QYB2,13134,transcription factor and target gene,Yes,115
Nfe2,Q07279,18022,transcription factor and target gene,Yes,443
Ncoa3,O09000,-,transcription factor and target gene,Yes,9922
Snai1,Q02085,20613,transcription factor and target gene,Yes,9128
Pou2f1,P25425,18986,transcription factor and target gene,Yes,8188
Gli2,Q0VGT2,14633,transcription factor and target gene,Yes,835
Hnf4a,P49698,15378,transcription factor and target gene,Yes,9724
Hoxa5,P09021,15402,transcription factor and target gene,Yes,179
Elf2,Q9JHC9,69257,transcription factor and target gene,Yes,395
Nr2c1,Q505F1,22025,transcription factor and target gene,Yes,313
Keap1,Q9Z2X8,50868,transcription factor and target gene,Yes,337
Epas1,P97481,13819,transcription factor and target gene,Yes,246
Nkx2-3,P97334,18089,transcription factor and target gene,Yes,71
Hlx,Q61670,15284,transcription factor and target gene,Yes,263
Smarca4,Q3TKT4,20586,transcription factor and target gene,Yes,17396
Tbx2,Q60707,21385,transcription factor and target gene,Yes,166
Prkra,Q9WTX2,23992,transcription factor and target gene,Yes,274
Bcl11b,Q99PV8,58208,transcription factor and target gene,Yes,14364
Nfya,P23708,18044,transcription factor and target gene,Yes,6840
Ascl1,Q02067,17172,transcription factor and target gene,Yes,10546
Nanog,Q80Z64,71950,transcription factor and target gene,Yes,17366
Nkx2-2,P42586,18088,transcription factor and target gene,Yes,4362
Pgr,Q00175,18667,transcription factor and target gene,Yes,11120
Prox1,P48437,19130,transcription factor and target gene,Yes,2980
Tbx3,P70324,21386,transcription factor and target gene,Yes,15142
Smad5,P97454,17129,transcription factor and target gene,Yes,333
Tcf7l2,Q924A0,21416,transcription factor and target gene,Yes,5416
Brca1,P48754,12189,transcription factor and target gene,Yes,7290
Mafb,P54841,16658,transcription factor and target gene,Yes,3953
Maf,P54843,17132,transcription factor and target gene,Yes,4393
Mecp2,Q9Z2D6,17257,transcription factor and target gene,Yes,8660
Nr3c2,Q8VII8,-,transcription factor,Yes,7
Ciita,P79621,12265,transcription factor and target gene,Yes,111
Rala,P63321,56044,transcription factor and target gene,Yes,288
Egr2,P08152,13654,transcription factor and target gene,Yes,7623
Klf1,P46099,-,transcription factor,Yes,5667
Cux1,P53564,13047,transcription factor,Yes,13
Ctcf,Q61164,13018,transcription factor and target gene,Yes,19317
Meox1,P32442,17285,transcription factor and target gene,Yes,78
Ttf1,Q62187,22130,transcription factor and target gene,Yes,272
Meis1,Q60954,17268,transcription factor and target gene,Yes,11636
Nfatc3,P97305,-,transcription factor,Yes,2
Klrg1,O88713,50928,transcription factor and target gene,Yes,45
Egr3,P43300,13655,transcription factor and target gene,Yes,200
Chd4,Q6PDQ2,107932,transcription factor and target gene,Yes,13459
Pax6,P63015,18508,transcription factor and target gene,Yes,2996
Ncoa1,P70365,17977,transcription factor and target gene,Yes,285
Stat5b,P42232,20851,transcription factor and target gene,Yes,12352
Foxn1,Q61575,15218,transcription factor and target gene,Yes,457
Chd8,Q09XV5,67772,transcription factor and target gene,Yes,8280
Gzf1,Q4VBD9,74533,transcription factor and target gene,Yes,312
Spib,O35906,272382,transcription factor and target gene,Yes,318
E2f2,P56931,242705,transcription factor and target gene,Yes,319
Myb,P06876,17863,transcription factor and target gene,Yes,1669
Ilk,O55222,16202,transcription factor and target gene,Yes,369
Irf8,P23611,15900,transcription factor and target gene,Yes,13134
Stat6,P52633,20852,transcription factor and target gene,Yes,14579
Nfe2l1,Q61985,18023,transcription factor and target gene,Yes,1272
Irf4,Q64287,16364,transcription factor and target gene,Yes,13636
Dnmt3b,O88509,13436,transcription factor and target gene,Yes,7528
Pax4,P32115,18506,transcription factor and target gene,Yes,56
Tef,Q9JLC6,21685,transcription factor and target gene,Yes,410
Nr1i2,O54915,18171,transcription factor and target gene,Yes,1524
Elf1,Q60775,13709,transcription factor and target gene,Yes,9999
Sox9,Q04887,20682,transcription factor and target gene,Yes,11188
Chd1,P40201,12648,transcription factor and target gene,Yes,3252
Ifi204,P0DOV2,15951,transcription factor and target gene,Yes,155
Mbd1,Q9Z2E2,17190,transcription factor and target gene,Yes,28
Rfxap,Q8VCG9,170767,transcription factor and target gene,Yes,313
Rxra,P28700,20181,transcription factor and target gene,Yes,17900
Cebpg,P53568,12611,transcription factor and target gene,Yes,630
Trim28,Q62318,21849,transcription factor and target gene,Yes,10571
Msx1,P13297,17701,transcription factor and target gene,Yes,595
Ezh2,Q61188,14056,transcription factor and target gene,Yes,16559
Fhl2,O70433,14200,transcription factor and target gene,Yes,197
Nr1h2,Q60644,22260,transcription factor and target gene,Yes,1345
Hoxa9,P09631,15405,transcription factor and target gene,Yes,7461
Nfatc2,Q60591,18019,transcription factor and target gene,Yes,1263
Tfdp1,Q08639,21781,transcription factor and target gene,Yes,255
Nfib,P97863,18028,transcription factor and target gene,Yes,9128
Foxc2,Q61850,14234,transcription factor and target gene,Yes,166
Smad4,P97471,17128,transcription factor and target gene,Yes,11392
Bach1,P97302,12013,transcription factor and target gene,Yes,608
Flii,Q9JJ28,14248,transcription factor and target gene,Yes,299
Znf143,O70230,20841,transcription factor and target gene,Yes,7823
Myf5,P24699,17877,transcription factor and target gene,Yes,3967
Glis3,Q6XP49,226075,transcription factor and target gene,Yes,293
Lmo4,P61969,16911,transcription factor and target gene,Yes,352
Wnt1,P04426,22408,transcription factor and target gene,Yes,172
Relb,Q04863,19698,transcription factor and target gene,Yes,1990
Gata6,Q61169,14465,transcription factor and target gene,Yes,5407
Lhx2,Q9Z0S2,16870,transcription factor and target gene,Yes,8555
Dlx3,Q64205,13393,transcription factor and target gene,Yes,3958
Jazf1,Q80ZQ5,231986,transcription factor and target gene,Yes,185
Jmjd1c,Q69ZK6,108829,transcription factor and target gene,Yes,703
Nab1,Q61122,17936,transcription factor and target gene,Yes,288
Gata2,O09100,14461,transcription factor and target gene,Yes,14790
Six2,Q62232,20472,transcription factor and target gene,Yes,9167
Rora,P51448,19883,transcription factor and target gene,Yes,5991
Ctcfl,A2APF3,664799,transcription factor and target gene,Yes,9665
Tlx3,O55144,27140,transcription factor and target gene,Yes,138
Foxa3,P35584,15377,transcription factor and target gene,Yes,1155
Hoxb1,P17919,15407,transcription factor and target gene,Yes,116
Atf4,Q06507,11911,transcription factor and target gene,Yes,6149
Ikbkb,O88351,16150,transcription factor and target gene,Yes,15
Gli3,Q61602,14634,transcription factor and target gene,Yes,1064
Tnfaip3,Q60769,21929,transcription factor and target gene,Yes,396
Mbd2,Q9Z2E1,17191,transcription factor and target gene,Yes,345
Crx,O54751,12951,transcription factor and target gene,Yes,1945
Nr1d2,Q60674,353187,transcription factor and target gene,Yes,9072
Hgf,Q08048,15234,transcription factor and target gene,Yes,138
Foxp3,Q99JB6,20371,transcription factor and target gene,Yes,9862
Mtf2,Q02395,17765,transcription factor and target gene,Yes,3512
Cebpd,Q00322,12609,transcription factor and target gene,Yes,5079
Utf1,Q6J1H4,22286,transcription factor and target gene,Yes,12627
Xbp1,O35426,22433,transcription factor and target gene,Yes,7510
Ets2,P15037,23872,transcription factor and target gene,Yes,313
Myog,P12979,17928,transcription factor and target gene,Yes,10319
Emx2,Q04744,13797,transcription factor and target gene,Yes,245
Cdx4,Q07424,12592,transcription factor and target gene,Yes,43
Mtf1,Q07243,17764,transcription factor and target gene,Yes,323
E2f4,Q8R0K9,104394,transcription factor and target gene,Yes,9805
Etv2,P41163,14008,transcription factor and target gene,Yes,707
Onecut1,O08755,15379,transcription factor and target gene,Yes,7232
Egr4,Q9WUF2,13656,transcription factor and target gene,Yes,140
Kat5,Q8CHK4,81601,transcription factor and target gene,Yes,5566
Pitx2,P97474,18741,transcription factor and target gene,Yes,286
