HAP4,P14064,853751,transcription factor and target gene,Yes,1137
MIG2,P53035,852663,transcription factor and target gene,Yes,338
RLM1,Q12224,856016,transcription factor and target gene,Yes,721
SFL1,P20134,854307,transcription factor and target gene,Yes,609
FZF1,P32805,852638,transcription factor and target gene,Yes,253
FKH2,P41813,855656,transcription factor and target gene,Yes,1773
HAC1,P41546,850513,transcription factor and target gene,Yes,1337
THI2,P38141,852542,transcription factor and target gene,Yes,804
BAS1,P22035,853974,transcription factor and target gene,Yes,2907
HAA1,Q12753,856117,transcription factor and target gene,Yes,701
MBP1,P39678,851503,transcription factor and target gene,Yes,1000
MIG1,P27705,852848,transcription factor and target gene,Yes,594
TUP1,P16649,850445,transcription factor and target gene,Yes,2714
HAP1,P0CE41,850958,transcription factor and target gene,Yes,652
MSN4,P33749,853803,transcription factor and target gene,Yes,2455
RPN4,Q03465,851542,transcription factor and target gene,Yes,5407
YOX1,P34161,854981,transcription factor and target gene,Yes,1139
GZF3,P42944,853334,transcription factor and target gene,Yes,487
GCN4,P03069,856709,transcription factor and target gene,Yes,5693
ADR1,P07248,851802,transcription factor and target gene,Yes,838
ACE2,P21192,850822,transcription factor and target gene,Yes,690
GCR1,P07261,856030,transcription factor and target gene,Yes,1572
GAT1,P43574,850523,transcription factor and target gene,Yes,2528
DAL80,P26343,853904,transcription factor and target gene,Yes,471
MSN2,P33748,855053,transcription factor and target gene,Yes,3210
CRZ1,P53968,855704,transcription factor and target gene,Yes,1117
MOT3,P54785,855092,transcription factor and target gene,Yes,948
PDR3,P33200,852278,transcription factor and target gene,Yes,5523
SKN7,P38889,856613,transcription factor and target gene,Yes,1149
INO2,P26798,851701,transcription factor and target gene,Yes,1490
SUM1,P46676,851905,transcription factor and target gene,Yes,601
MCM1,P11746,855060,transcription factor and target gene,Yes,1639
ABF1,P14164,853748,transcription factor and target gene,Yes,1621
HAP3,P13434,852260,transcription factor and target gene,Yes,302
PHO4,P07270,850594,transcription factor and target gene,Yes,1476
SOK2,P53438,855030,transcription factor and target gene,Yes,2310
UBA2,P52488,851998,transcription factor and target gene,Yes,1356
HSF1,P10961,852806,transcription factor and target gene,Yes,2054
INO4,P13902,854042,transcription factor and target gene,Yes,1744
ROX1,P25042,856178,transcription factor and target gene,Yes,946
PHO2,P07269,851452,transcription factor and target gene,Yes,1309
RDS2,P19541,855970,transcription factor and target gene,Yes,564
OAF1,P39720,851247,transcription factor and target gene,Yes,900
RAP1,P11938,855505,transcription factor and target gene,Yes,2646
PDR1,P12383,852871,transcription factor and target gene,Yes,4949
ORC3,P54790,850656,transcription factor and target gene,Yes,914
GCR2,Q01722,855522,transcription factor and target gene,Yes,1274
HAP2,P06774,852614,transcription factor and target gene,Yes,1571
YAP1,P19880,855005,transcription factor and target gene,Yes,5577
GPT2,P36148,853941,transcription factor and target gene,Yes,2427
CAD1,P24813,852033,transcription factor and target gene,Yes,570
PDC2,P32896,851654,transcription factor and target gene,Yes,45
SFP1,P32432,851119,transcription factor and target gene,Yes,3151
GLN3,P18494,856763,transcription factor and target gene,Yes,2034
SIP4,P46954,853356,transcription factor and target gene,Yes,274
STE12,P13574,856484,transcription factor and target gene,Yes,3499
CAT8,P39113,855323,transcription factor and target gene,Yes,207
SWI4,P25302,856847,transcription factor and target gene,Yes,1346
PIP2,P52960,854545,transcription factor and target gene,Yes,1320
AZF1,P41696,854280,transcription factor and target gene,Yes,200
RGT1,P32862,853828,transcription factor and target gene,Yes,566
OLI1,P61829,24573116;854584,transcription factor and target gene,Yes,1030
PPR1,P07272,850701,transcription factor and target gene,Yes,197
MET4,P32389,855620,transcription factor and target gene,Yes,702
ECM22,Q05958,850928,transcription factor and target gene,Yes,726
SWI5,P08153,851724,transcription factor and target gene,Yes,533
RTG1,P32607,854087,transcription factor and target gene,Yes,288
NRG1,Q03125,851613,transcription factor and target gene,Yes,600
CYC8,P14922,852410,transcription factor and target gene,Yes,70
HAL9,Q12180,854064,transcription factor and target gene,Yes,276
CUP9,P41817,855926,transcription factor and target gene,Yes,1112
ARO80,Q04052,852031,transcription factor and target gene,Yes,432
UPC2,Q12151,851799,transcription factor and target gene,Yes,441
OPI1,P21957,856366,transcription factor and target gene,Yes,376
DAL81,P21657,854841,transcription factor and target gene,Yes,376
PHD1,P36093,853823,transcription factor and target gene,Yes,802
FYV5,P25585,850299,transcription factor and target gene,Yes,48
ZAP1,P47043,853390,transcription factor and target gene,Yes,524
UME6,P39001,851788,transcription factor and target gene,Yes,1808
GIS1,Q03833,851670,transcription factor and target gene,Yes,645
AFT2,Q08957,855899,transcription factor and target gene,Yes,491
NDT80,P38830,856524,transcription factor and target gene,Yes,2235
SUT1,P53032,852714,transcription factor and target gene,Yes,799
HCM1,P25364,850429,transcription factor and target gene,Yes,476
MSS11,Q03825,855200,transcription factor and target gene,Yes,612
SKO1,Q02100,855554,transcription factor and target gene,Yes,1015
FKH1,P40466,854675,transcription factor and target gene,Yes,2345
TEC1,P18412,852377,transcription factor and target gene,Yes,3542
REB1,P21538,852338,transcription factor and target gene,Yes,1357
ELP6,Q04868,855360,transcription factor and target gene,Yes,332
IFH1,P39520,850920,transcription factor and target gene,Yes,468
IKI1,P38874,856594,transcription factor and target gene,Yes,1569
MAC1,P35192,855035,transcription factor and target gene,Yes,379
